production_id,product_id,batch_id,printer_id,start_datetime,end_datetime,qty_produced_units,qty_rejected_units,rejection_rate_pct,operator_id
PROD00914,PR002,BT0112,P001,2023-03-11 19:45:16,2023-03-12 02:11:04,34,1,5,OP01
PROD00915,PR003,BT0125,P002,2023-03-13 03:28:20,2023-03-13 07:09:44,29,0,3,OP11
PROD00916,PR003,BT0021,P004,2023-03-27 19:36:26,2023-03-27 23:04:38,41,1,4,OP12
PROD00917,PR004,BT0043,P004,2023-03-04 23:37:20,2023-03-05 02:05:32,14,0,2,OP03
PROD00918,PR002,BT0054,P001,2023-03-19 21:48:40,2023-03-20 04:19:52,34,1,4,OP11
PROD00919,PR002,BT0096,P003,2023-03-25 17:51:35,2023-03-25 22:58:47,40,2,6,OP03
PROD00920,PR005,BT0146,P001,2023-03-06 01:24:35,2023-03-06 07:43:11,16,0,2,OP05
PROD00921,PR004,BT0149,P003,2023-03-24 02:37:09,2023-03-24 08:31:45,35,2,7,OP08
PROD00922,PR004,BT0160,P001,2023-03-28 20:43:39,2023-03-29 01:55:03,20,0,2,OP04
PROD00923,PR005,BT0042,P001,2023-03-05 18:36:57,2023-03-05 23:30:21,13,0,6,OP07
PROD00924,PR001,BT9937,P004,2023-03-24 07:22:14,2023-03-24 12:55:14,33,2,7,OP01
PROD00925,PR005,BT0065,P001,2023-03-14 04:50:45,2023-03-14 07:11:09,6,0,3,OP05
PROD00926,PR003,BT0022,P004,2023-03-26 12:13:34,2023-03-26 16:21:58,49,1,3,OP03
PROD00927,PR001,BT0141,P002,2023-03-27 08:35:16,2023-03-27 13:40:40,20,1,6,OP02
PROD00928,PR002,BT0156,P004,2023-03-08 11:27:45,2023-03-08 15:55:21,35,1,4,OP03
PROD00929,PR003,BT0118,P001,2023-03-22 11:24:01,2023-03-22 14:18:37,23,1,5,OP06
PROD00930,PR002,BT9421,P003,2023-03-02 20:31:47,2023-03-03 01:40:47,41,2,7,OP09
PROD00931,PR002,BT0050,P002,2023-03-12 19:07:25,2023-03-13 00:02:01,26,0,1,OP05
PROD00932,PR003,BT0095,P001,2023-03-26 16:09:31,2023-03-26 22:31:07,50,1,2,OP05
PROD00933,PR001,BT0117,P002,2023-03-28 07:52:46,2023-03-28 11:44:58,15,0,4,OP09
PROD00934,PR005,BT0149,P002,2023-03-06 02:21:40,2023-03-06 06:28:52,10,0,7,OP01
PROD00935,PR003,BT0182,P004,2023-03-12 14:04:14,2023-03-12 20:42:38,79,3,5,OP01
PROD00936,PR001,BT0098,P004,2023-03-09 04:25:51,2023-03-09 07:07:51,16,0,5,OP02
PROD00937,PR003,BT0076,P003,2023-03-27 08:22:53,2023-03-27 12:55:17,54,3,6,OP10
PROD00938,PR002,BT0180,P004,2023-03-02 14:56:33,2023-03-02 17:57:45,24,0,1,OP11
PROD00939,PR003,BT0063,P002,2023-03-09 09:46:37,2023-03-09 13:26:49,29,1,4,OP01
PROD00940,PR005,BT0029,P001,2023-03-28 11:45:08,2023-03-28 14:45:08,8,0,5,OP06
PROD00941,PR001,BT0024,P002,2023-04-25 22:40:51,2023-04-26 05:23:27,26,2,8,OP11
PROD00942,PR003,BT0005,P003,2023-04-10 01:04:46,2023-04-10 08:28:46,88,1,2,OP11
PROD00943,PR001,BT0051,P001,2023-04-12 10:50:47,2023-04-12 13:21:59,10,0,6,OP02
PROD00944,PR004,BT0121,P003,2023-04-14 11:23:42,2023-04-14 19:23:06,47,2,6,OP02
PROD00945,PR002,BT0161,P004,2023-04-18 19:22:03,2023-04-19 02:14:15,54,2,4,OP06
PROD00946,PR004,BT0015,P003,2023-04-05 19:56:48,2023-04-06 03:34:00,45,2,6,OP11
PROD00947,PR001,BT0114,P001,2023-04-03 16:10:07,2023-04-03 21:25:43,21,0,4,OP09
PROD00948,PR001,BT0038,P004,2023-04-20 00:14:11,2023-04-20 07:39:23,44,1,3,OP06
PROD00949,PR003,BT0047,P004,2023-04-03 14:49:49,2023-04-03 20:01:13,62,1,2,OP04
PROD00950,PR003,BT0125,P003,2023-04-03 16:25:22,2023-04-03 19:23:34,35,1,3,OP10
PROD00951,PR005,BT0163,P001,2023-04-22 20:35:22,2023-04-23 01:38:22,13,0,2,OP03
PROD00952,PR005,BT0031,P004,2023-04-12 01:19:17,2023-04-12 08:30:41,28,0,2,OP02
PROD00953,PR003,BT0059,P002,2023-04-07 00:20:19,2023-04-07 05:20:19,40,2,5,OP12
PROD00954,PR005,BT0121,P002,2023-04-14 14:24:10,2023-04-14 21:36:10,19,0,3,OP04
PROD00955,PR004,BT0057,P002,2023-04-12 20:37:40,2023-04-13 02:26:52,23,1,6,OP03
PROD00956,PR002,BT0145,P002,2023-04-08 19:47:41,2023-04-09 00:58:29,27,0,1,OP12
PROD00957,PR001,BT0173,P002,2023-04-14 01:39:44,2023-04-14 09:29:32,31,0,3,OP05
PROD00958,PR002,BT0031,P002,2023-04-22 00:16:50,2023-04-22 05:34:14,28,1,6,OP10
PROD00959,PR005,BT0168,P001,2023-04-14 23:18:13,2023-04-15 03:01:25,9,0,5,OP12
PROD00960,PR002,BT0117,P001,2023-04-28 23:18:03,2023-04-29 05:46:51,34,1,5,OP02
PROD00961,PR004,BT0156,P001,2023-04-24 07:04:13,2023-04-24 14:31:49,29,1,4,OP12
PROD00962,PR005,BT9677,P001,2023-04-09 18:57:05,2023-04-10 02:22:17,19,1,7,OP10
PROD00963,PR003,BT0111,P001,2023-04-28 22:08:11,2023-04-29 03:15:59,41,0,2,OP11
PROD00964,PR003,BT0112,P001,2023-04-07 13:59:04,2023-04-07 19:21:16,42,0,2,OP02
PROD00965,PR001,BT0106,P003,2023-04-23 15:19:57,2023-04-23 23:11:33,47,3,7,OP06
PROD00966,PR001,BT0002,P002,2023-04-18 05:48:32,2023-04-18 12:49:44,28,0,1,OP07
PROD00967,PR005,BT0011,P001,2023-04-12 21:08:44,2023-04-12 23:47:08,7,0,4,OP04
PROD00968,PR003,BT0170,P001,2023-04-20 04:29:24,2023-04-20 07:52:48,27,1,5,OP04
PROD00969,PR004,BT0090,P003,2023-04-12 11:43:07,2023-04-12 16:57:31,31,1,4,OP03
PROD00970,PR001,BT0053,P003,2023-04-04 02:44:55,2023-04-04 07:27:31,28,0,2,OP07
PROD00971,PR001,BT0150,P001,2023-04-23 10:51:02,2023-04-23 15:54:38,20,0,4,OP06
PROD00972,PR002,BT0026,P003,2023-04-02 17:57:43,2023-04-02 21:13:55,26,0,2,OP01
PROD00973,PR005,BT0144,P003,2023-04-05 15:59:52,2023-04-05 22:00:28,24,1,6,OP11
PROD00974,PR004,BT0181,P003,2023-04-08 14:09:51,2023-04-08 16:30:15,14,0,7,OP11
PROD00975,PR004,BT0046,P001,2023-04-19 16:16:17,2023-04-19 23:40:53,29,1,5,OP08
PROD00976,PR001,BT0024,P004,2023-04-03 16:02:42,2023-04-03 19:01:30,17,0,2,OP06
PROD00977,PR005,BT0089,P003,2023-04-04 10:26:23,2023-04-04 13:15:35,11,0,6,OP11
PROD00978,PR002,BT0166,P003,2023-04-17 06:57:02,2023-04-17 09:55:50,23,1,7,OP01
PROD00979,PR004,BT0096,P001,2023-04-03 00:55:37,2023-04-03 03:52:37,11,0,4,OP10
PROD00980,PR003,BT0019,P003,2023-04-15 18:53:01,2023-04-16 02:34:25,92,0,1,OP12
PROD00981,PR001,BT0081,P004,2023-04-24 11:48:50,2023-04-24 16:20:02,27,1,5,OP06
PROD00982,PR004,BT0030,P004,2023-04-16 06:30:08,2023-04-16 11:25:20,29,0,3,OP12
PROD00983,PR005,BT0124,P003,2023-04-17 10:50:13,2023-04-17 17:58:37,28,2,8,OP04
PROD00984,PR005,BT0108,P003,2023-04-04 09:07:19,2023-04-04 14:54:43,23,1,8,OP06
PROD00985,PR002,BT0063,P004,2023-04-11 23:23:23,2023-04-12 05:34:47,49,0,1,OP02
PROD00986,PR003,BT9199,P003,2023-04-20 00:42:50,2023-04-20 08:21:50,91,1,2,OP01
PROD00987,PR004,BT0099,P001,2023-04-09 06:31:17,2023-04-09 10:11:29,14,0,3,OP01
PROD00988,PR004,BT0085,P002,2023-04-19 03:54:19,2023-04-19 08:48:55,19,1,8,OP05
PROD00989,PR004,BT0125,P004,2023-04-11 10:56:14,2023-04-11 18:03:26,42,2,6,OP02
PROD00990,PR003,BT0146,P001,2023-04-15 11:58:47,2023-04-15 17:53:59,47,1,4,OP01
PROD00991,PR005,BT0145,P001,2023-04-23 06:59:57,2023-04-23 11:26:21,11,0,7,OP02
PROD00992,PR003,BT0166,P003,2023-04-26 06:52:39,2023-04-26 14:44:51,94,4,5,OP06
PROD00993,PR003,BT0148,P004,2023-04-25 22:43:31,2023-04-26 03:32:43,57,3,7,OP08
PROD00994,PR004,BT0013,P004,2023-04-18 01:11:40,2023-04-18 08:50:40,45,1,4,OP06
PROD00995,PR001,BT0170,P002,2023-04-06 17:47:25,2023-04-07 01:22:13,30,0,3,OP07
PROD00996,PR001,BT0083,P003,2023-04-20 08:11:00,2023-04-20 14:54:48,40,1,3,OP02
PROD00997,PR001,BT9887,P002,2023-04-16 21:31:27,2023-04-17 04:33:51,28,1,5,OP12
PROD00998,PR001,BT0081,P001,2023-04-15 11:45:10,2023-04-15 15:46:22,16,0,6,OP11
PROD00999,PR002,BT0053,P003,2023-04-05 06:54:50,2023-04-05 10:20:02,27,1,6,OP03
PROD01000,PR002,BT0171,P003,2023-04-24 08:28:03,2023-04-24 15:13:39,54,2,4,OP12
PROD01001,PR003,BT9904,P004,2023-04-16 04:36:09,2023-04-16 12:18:45,92,5,6,OP04
PROD01002,PR003,BT0124,P002,2023-04-24 01:32:56,2023-04-24 06:56:20,43,1,3,OP07
PROD01003,PR001,BT0003,P002,2023-04-23 00:53:23,2023-04-23 05:25:11,18,0,3,OP12
PROD01004,PR004,BT0099,P004,2023-04-05 18:52:28,2023-04-05 21:19:28,14,0,7,OP04
PROD01005,PR002,BT0125,P002,2023-04-14 03:43:50,2023-04-14 08:44:26,26,1,7,OP07
PROD01006,PR003,BT9870,P003,2023-04-04 10:58:39,2023-04-04 16:21:27,64,0,1,OP02
PROD01007,PR005,BT0018,P002,2023-04-22 12:44:14,2023-04-22 16:25:02,9,0,4,OP09
PROD01008,PR003,BT0141,P002,2023-04-16 13:02:54,2023-04-16 20:32:54,60,1,2,OP07
PROD01009,PR001,BT0159,P003,2023-04-15 13:10:40,2023-04-15 20:30:28,43,1,4,OP01
PROD01010,PR004,BT0080,P004,2023-04-01 18:55:59,2023-04-01 23:43:59,28,1,4,OP10
PROD01011,PR001,BT0065,P004,2023-04-08 17:58:34,2023-04-08 21:51:22,23,1,7,OP03
PROD01012,PR003,BT0084,P001,2023-04-24 23:08:03,2023-04-25 05:59:03,54,1,3,OP01
PROD01013,PR002,BT0173,P002,2023-04-11 13:42:48,2023-04-11 16:59:00,17,0,5,OP07
PROD01014,PR005,BT0024,P004,2023-04-05 14:48:37,2023-04-05 20:29:25,22,0,2,OP02
PROD01015,PR002,BT0078,P002,2023-04-01 02:37:33,2023-04-01 08:57:21,33,2,7,OP02
PROD01016,PR005,BT0139,P001,2023-04-27 19:46:35,2023-04-28 00:24:59,12,0,2,OP03
PROD01017,PR004,BT0041,P001,2023-04-07 20:36:25,2023-04-08 00:16:01,14,0,2,OP03
PROD01018,PR001,BT0003,P004,2023-04-05 22:30:13,2023-04-06 03:47:37,31,0,2,OP12
PROD01019,PR003,BT0141,P004,2023-04-05 11:12:21,2023-04-05 15:41:09,53,1,3,OP04
PROD01020,PR005,BT0032,P001,2023-04-22 08:07:10,2023-04-22 14:21:34,16,1,8,OP01
PROD01021,PR005,BT0149,P004,2023-04-24 11:37:41,2023-04-24 17:10:05,22,1,6,OP12
PROD01022,PR005,BT0091,P004,2023-04-21 04:24:27,2023-04-21 06:29:51,8,0,4,OP01
PROD01023,PR001,BT0129,P003,2023-04-14 02:44:09,2023-04-14 10:42:57,47,0,2,OP05
PROD01024,PR003,BT0093,P003,2023-04-06 03:48:28,2023-04-06 10:02:16,74,2,3,OP01
PROD01025,PR004,BT0129,P002,2023-04-11 23:02:47,2023-04-12 03:14:11,16,1,8,OP07
PROD01026,PR005,BT0057,P001,2023-04-14 05:24:59,2023-04-14 13:11:47,20,1,5,OP01
PROD01027,PR002,BT0062,P003,2023-04-05 18:44:06,2023-04-06 01:26:06,53,0,1,OP10
PROD01028,PR001,BT0166,P004,2023-04-05 08:59:09,2023-04-05 15:24:21,38,0,2,OP02
PROD01029,PR002,BT0122,P003,2023-04-19 05:37:54,2023-04-19 10:42:06,40,3,8,OP10
PROD01030,PR001,BT0046,P003,2023-05-16 06:35:08,2023-05-16 10:42:56,24,1,5,OP11
PROD01031,PR001,BT0019,P004,2023-05-23 02:25:09,2023-05-23 09:35:21,43,1,3,OP11
PROD01032,PR004,BT0077,P001,2023-05-09 11:01:47,2023-05-09 16:41:23,22,1,5,OP12
PROD01033,PR006,BT0117,P002,2023-05-19 04:24:10,2023-05-19 10:43:22,33,1,6,OP06
PROD01034,PR003,BT0082,P003,2023-05-04 06:03:23,2023-05-04 10:23:47,52,1,3,OP09
PROD01035,PR002,BT0102,P003,2023-05-21 12:06:20,2023-05-21 15:24:56,26,0,3,OP07
PROD01036,PR004,BT0101,P004,2023-05-04 02:19:21,2023-05-04 04:55:57,15,0,2,OP12
PROD01037,PR006,BT0145,P004,2023-05-03 17:12:01,2023-05-03 23:17:25,48,2,6,OP01
PROD01038,PR006,BT0073,P004,2023-05-07 13:00:56,2023-05-07 17:15:20,33,1,4,OP05
PROD01039,PR005,BT0047,P004,2023-05-01 22:53:25,2023-05-02 06:31:13,30,0,2,OP05
PROD01040,PR006,BT0029,P002,2023-05-02 23:51:17,2023-05-03 05:37:29,30,0,3,OP09
PROD01041,PR006,BT0166,P001,2023-05-25 13:54:37,2023-05-25 21:15:37,39,2,6,OP12
PROD01042,PR004,BT0109,P001,2023-05-19 11:05:28,2023-05-19 16:55:52,23,1,8,OP10
PROD01043,PR005,BT0151,P004,2023-05-23 22:31:37,2023-05-24 00:59:49,9,0,5,OP01
PROD01044,PR005,BT0021,P003,2023-05-09 07:30:21,2023-05-09 10:05:45,10,0,5,OP11
PROD01045,PR005,BT0046,P002,2023-05-21 02:32:13,2023-05-21 05:55:01,9,0,4,OP01
PROD01046,PR001,BT0149,P001,2023-05-11 00:24:44,2023-05-11 03:24:44,12,0,8,OP02
PROD01047,PR001,BT0122,P003,2023-05-26 15:16:10,2023-05-26 22:17:58,42,2,5,OP12
PROD01048,PR006,BT9572,P003,2023-05-03 21:39:17,2023-05-03 23:58:29,18,0,3,OP03
PROD01049,PR006,BT0155,P004,2023-05-02 07:35:03,2023-05-02 13:51:51,50,1,2,OP05
PROD01050,PR001,BT0017,P001,2023-05-14 21:36:29,2023-05-15 03:01:05,21,0,2,OP01
PROD01051,PR001,BT0172,P003,2023-05-24 21:52:20,2023-05-25 03:12:08,31,2,7,OP09
PROD01052,PR005,BT0175,P002,2023-05-01 07:10:47,2023-05-01 13:17:23,16,1,8,OP02
PROD01053,PR006,BT0092,P004,2023-05-28 22:03:20,2023-05-29 03:04:32,40,2,5,OP09
PROD01054,PR003,BT0132,P004,2023-05-13 11:48:27,2023-05-13 14:25:39,31,1,4,OP04
PROD01055,PR004,BT0106,P004,2023-05-25 07:35:18,2023-05-25 13:50:18,37,1,4,OP03
PROD01056,PR006,BT0173,P002,2023-05-21 17:27:37,2023-05-22 00:21:37,36,2,6,OP02
PROD01057,PR003,BT0141,P003,2023-05-12 07:27:19,2023-05-12 14:50:07,88,3,4,OP10
PROD01058,PR006,BT0052,P004,2023-05-22 20:38:21,2023-05-23 02:38:57,48,1,4,OP07
PROD01059,PR006,BT0052,P003,2023-05-26 02:10:21,2023-05-26 09:42:09,60,2,4,OP12
PROD01060,PR005,BT0092,P003,2023-05-07 02:22:31,2023-05-07 09:52:31,30,2,8,OP06
PROD01061,PR001,BT0180,P001,2023-05-23 13:47:14,2023-05-23 17:48:26,16,0,6,OP02
PROD01062,PR003,BT0109,P001,2023-05-08 18:13:55,2023-05-09 01:01:55,54,1,3,OP04
PROD01063,PR001,BT0092,P003,2023-05-17 03:52:42,2023-05-17 11:35:18,46,1,4,OP09
PROD01064,PR001,BT0150,P001,2023-05-17 00:18:12,2023-05-17 02:52:24,10,0,7,OP05
PROD01065,PR003,BT0045,P003,2023-05-13 11:33:19,2023-05-13 15:58:31,53,1,3,OP04
PROD01066,PR005,BT0140,P004,2023-05-26 15:12:54,2023-05-26 21:18:18,24,0,4,OP11
PROD01067,PR003,BT0087,P001,2023-05-08 03:27:34,2023-05-08 09:40:46,49,0,2,OP09
PROD01068,PR002,BT0073,P001,2023-05-04 18:07:25,2023-05-04 20:44:01,13,0,6,OP12
PROD01069,PR003,BT0073,P004,2023-05-08 11:45:47,2023-05-08 18:40:23,82,1,2,OP08
PROD01070,PR005,BT0028,P003,2023-05-25 14:43:02,2023-05-25 17:29:14,11,0,5,OP08
PROD01071,PR005,BT0034,P002,2023-05-28 08:10:12,2023-05-28 11:28:12,8,0,7,OP06
PROD01072,PR002,BT0177,P003,2023-05-13 07:12:53,2023-05-13 11:09:17,31,1,4,OP03
PROD01073,PR002,BT0014,P003,2023-05-26 17:54:54,2023-05-26 22:34:30,37,2,7,OP07
PROD01074,PR002,BT0070,P004,2023-05-16 12:22:02,2023-05-16 17:58:38,44,1,3,OP10
PROD01075,PR004,BT9395,P002,2023-05-14 17:45:50,2023-05-14 23:48:50,24,1,6,OP12
PROD01076,PR002,BT0101,P004,2023-05-07 07:27:22,2023-05-07 14:12:22,54,2,4,OP12
PROD01077,PR001,BT0121,P004,2023-05-22 02:00:52,2023-05-22 05:42:52,22,1,6,OP11
PROD01078,PR001,BT0065,P004,2023-05-15 20:17:39,2023-05-15 23:30:51,19,0,4,OP05
PROD01079,PR006,BT0114,P004,2023-05-08 00:29:43,2023-05-08 04:54:19,35,1,5,OP07
PROD01080,PR002,BT0078,P002,2023-05-13 03:13:34,2023-05-13 06:18:22,16,0,4,OP01
PROD01081,PR002,BT0060,P001,2023-05-24 00:33:57,2023-05-24 05:27:21,26,1,6,OP02
PROD01082,PR002,BT0043,P003,2023-05-17 19:07:37,2023-05-18 01:09:25,48,0,1,OP04
PROD01083,PR001,BT0031,P001,2023-05-12 13:07:03,2023-05-12 20:17:15,28,0,3,OP12
PROD01084,PR003,BT0024,P002,2023-05-06 19:24:14,2023-05-07 02:11:02,54,3,6,OP01
PROD01085,PR005,BT0179,P003,2023-05-25 18:34:22,2023-05-25 22:30:10,15,0,1,OP10
PROD01086,PR005,BT0080,P003,2023-05-22 05:59:40,2023-05-22 10:21:16,17,0,1,OP06
PROD01087,PR002,BT0015,P003,2023-05-24 08:53:06,2023-05-24 14:49:30,47,0,1,OP05
PROD01088,PR001,BT0087,P002,2023-05-26 01:22:06,2023-05-26 06:56:18,22,0,1,OP07
PROD01089,PR006,BT0058,P003,2023-05-12 05:32:21,2023-05-12 08:54:33,26,0,1,OP01
PROD01090,PR001,BT0120,P003,2023-05-06 18:31:32,2023-05-06 22:50:44,25,1,4,OP08
PROD01091,PR004,BT0032,P001,2023-05-03 05:33:05,2023-05-03 10:45:41,20,0,4,OP04
PROD01092,PR003,BT0097,P001,2023-05-02 06:59:53,2023-05-02 10:00:29,24,0,4,OP01
PROD01093,PR001,BT0144,P004,2023-05-15 23:28:08,2023-05-16 06:04:44,39,1,5,OP04
PROD01094,PR005,BT0156,P003,2023-05-10 14:50:57,2023-05-10 18:44:57,15,0,2,OP06
PROD01095,PR003,BT0008,P001,2023-05-12 13:22:14,2023-05-12 17:39:38,34,1,3,OP08
PROD01096,PR003,BT0118,P004,2023-05-12 14:40:21,2023-05-12 21:10:21,78,3,5,OP09
PROD01097,PR003,BT0111,P003,2023-05-05 06:51:57,2023-05-05 12:44:45,70,4,7,OP07
PROD01098,PR002,BT0046,P002,2023-05-22 17:35:39,2023-05-22 22:31:27,26,1,7,OP05
PROD01099,PR001,BT0006,P003,2023-05-23 11:05:47,2023-05-23 14:25:35,19,0,4,OP09
PROD01100,PR003,BT0076,P002,2023-05-27 19:16:14,2023-05-27 22:33:38,26,1,5,OP12
PROD01101,PR002,BT0140,P003,2023-05-24 02:44:03,2023-05-24 08:59:39,50,3,6,OP11
PROD01102,PR005,BT0061,P004,2023-05-09 17:53:22,2023-05-10 00:56:58,28,1,4,OP11
PROD01103,PR005,BT0049,P001,2023-05-26 17:58:59,2023-05-26 21:19:59,8,0,6,OP03
PROD01104,PR004,BT0131,P004,2023-05-24 08:10:14,2023-05-24 10:37:50,14,0,7,OP10
PROD01105,PR005,BT0003,P003,2023-05-24 02:34:40,2023-05-24 10:15:28,30,0,3,OP01
PROD01106,PR002,BT0157,P001,2023-05-27 23:21:50,2023-05-28 07:11:02,41,2,6,OP03
PROD01107,PR006,BT0114,P003,2023-05-04 21:47:04,2023-05-05 03:57:52,49,2,5,OP04
PROD01108,PR003,BT0126,P004,2023-05-12 09:15:06,2023-05-12 14:12:06,59,1,3,OP02
PROD01109,PR003,BT0158,P003,2023-05-04 14:24:01,2023-05-04 19:18:37,58,1,3,OP02
PROD01110,PR005,BT0154,P003,2023-05-27 10:08:48,2023-05-27 12:41:12,10,0,3,OP08
PROD01111,PR004,BT0137,P003,2023-05-16 02:45:15,2023-05-16 05:16:27,15,0,6,OP05
PROD01112,PR005,BT0133,P002,2023-05-07 18:53:35,2023-05-07 22:25:23,9,0,5,OP01
PROD01113,PR003,BT0109,P004,2023-05-12 14:42:20,2023-05-12 20:15:20,66,3,5,OP06
PROD01114,PR001,BT0105,P002,2023-05-19 18:51:59,2023-05-19 21:18:23,9,0,6,OP03
PROD01115,PR002,BT0013,P002,2023-05-26 05:38:46,2023-05-26 13:32:10,42,2,6,OP05
PROD01116,PR002,BT0093,P002,2023-05-04 01:58:25,2023-05-04 08:47:37,36,1,4,OP03
PROD01117,PR002,BT0048,P001,2023-05-02 20:29:53,2023-05-03 02:34:05,32,2,8,OP10
PROD01118,PR004,BT0111,P003,2023-05-22 10:39:08,2023-05-22 15:12:08,27,1,6,OP11
PROD01119,PR003,BT0138,P003,2023-05-20 19:42:52,2023-05-20 22:24:16,32,0,2,OP06
PROD01120,PR006,BT0175,P001,2023-05-28 11:52:18,2023-05-28 15:09:42,17,0,1,OP05
PROD01121,PR002,BT0123,P003,2023-05-05 17:16:51,2023-05-05 21:02:27,30,0,3,OP07
PROD01122,PR001,BT0137,P004,2023-05-02 11:07:58,2023-05-02 14:54:10,22,1,8,OP07
PROD01123,PR002,BT0137,P001,2023-05-05 02:42:47,2023-05-05 06:50:35,22,0,3,OP05
PROD01124,PR002,BT0052,P003,2023-05-01 22:28:00,2023-05-02 01:42:24,25,1,4,OP12
PROD01125,PR004,BT0034,P003,2023-06-04 14:38:47,2023-06-04 22:31:35,47,0,2,OP08
PROD01126,PR004,BT0118,P004,2023-06-14 02:07:54,2023-06-14 08:19:18,37,2,8,OP10
PROD01127,PR001,BT0159,P001,2023-06-20 21:47:31,2023-06-21 02:47:31,20,0,2,OP05
PROD01128,PR004,BT0130,P003,2023-06-04 19:50:58,2023-06-04 22:57:34,18,0,5,OP12
PROD01129,PR004,BT0057,P004,2023-06-01 09:38:46,2023-06-01 16:29:10,41,2,5,OP05
PROD01130,PR004,BT0096,P004,2023-06-11 11:27:18,2023-06-11 17:17:42,35,2,6,OP06
PROD01131,PR002,BT0016,P003,2023-06-10 10:17:37,2023-06-10 15:11:37,39,0,2,OP06
PROD01132,PR003,BT0106,P005,2023-06-01 03:44:09,2023-06-01 07:15:57,70,2,4,OP04
PROD01133,PR004,BT0052,P002,2023-06-26 19:43:30,2023-06-27 03:12:18,29,1,4,OP09
PROD01134,PR003,BT9762,P005,2023-06-03 08:23:09,2023-06-03 14:28:33,121,6,5,OP11
PROD01135,PR005,BT0056,P005,2023-06-15 15:50:14,2023-06-15 21:24:26,37,1,3,OP05
PROD01136,PR001,BT0033,P001,2023-06-13 16:00:18,2023-06-13 20:03:54,16,1,8,OP09
PROD01137,PR003,BT0123,P003,2023-06-28 00:26:01,2023-06-28 05:08:37,56,1,2,OP06
PROD01138,PR005,BT0177,P003,2023-06-09 14:05:59,2023-06-09 20:33:35,25,1,6,OP05
PROD01139,PR004,BT0152,P004,2023-06-20 17:13:25,2023-06-20 20:06:13,17,1,6,OP09
PROD01140,PR004,BT0019,P002,2023-06-22 05:04:57,2023-06-22 11:46:57,26,0,1,OP06
PROD01141,PR004,BT0181,P004,2023-06-12 01:49:22,2023-06-12 06:12:10,26,0,2,OP04
PROD01142,PR003,BT0039,P003,2023-06-12 00:16:21,2023-06-12 02:42:09,29,1,4,OP11
PROD01143,PR004,BT0166,P001,2023-06-13 15:45:12,2023-06-13 19:26:00,14,0,2,OP12
PROD01144,PR003,BT0072,P004,2023-06-24 13:53:40,2023-06-24 17:18:16,40,2,7,OP05
PROD01145,PR004,BT0130,P004,2023-06-18 00:26:37,2023-06-18 05:46:25,31,2,7,OP02
PROD01146,PR004,BT0003,P003,2023-06-10 09:04:48,2023-06-10 12:30:36,20,0,3,OP09
PROD01147,PR001,BT0133,P004,2023-06-14 11:13:39,2023-06-14 19:01:03,46,1,4,OP09
PROD01148,PR004,BT0100,P005,2023-06-08 11:51:59,2023-06-08 17:59:47,61,1,3,OP12
PROD01149,PR003,BT0048,P003,2023-06-04 19:20:46,2023-06-05 00:42:22,64,2,4,OP11
PROD01150,PR002,BT0064,P001,2023-06-22 09:11:52,2023-06-22 12:05:52,15,1,8,OP12
PROD01151,PR002,BT0080,P001,2023-06-19 01:56:48,2023-06-19 09:56:12,42,0,2,OP10
PROD01152,PR005,BT0094,P002,2023-06-07 14:55:27,2023-06-07 19:41:03,12,0,1,OP05
PROD01153,PR004,BT0002,P001,2023-06-19 08:04:55,2023-06-19 15:18:43,28,1,7,OP08
PROD01154,PR001,BT0118,P005,2023-06-27 15:48:07,2023-06-27 18:01:19,22,1,6,OP03
PROD01155,PR006,BT0027,P005,2023-06-27 08:42:41,2023-06-27 10:45:05,27,1,7,OP12
PROD01156,PR006,BT0128,P002,2023-06-17 13:29:37,2023-06-17 16:39:49,16,1,8,OP02
PROD01157,PR004,BT0052,P003,2023-06-28 10:42:04,2023-06-28 17:23:28,40,0,2,OP05
PROD01158,PR005,BT0143,P004,2023-06-23 18:34:05,2023-06-23 23:18:29,18,0,3,OP09
PROD01159,PR003,BT0166,P001,2023-06-15 02:49:23,2023-06-15 07:28:59,37,2,7,OP03
PROD01160,PR001,BT0176,P003,2023-06-23 20:30:02,2023-06-24 03:41:26,43,1,4,OP07
PROD01161,PR004,BT0069,P003,2023-06-02 21:45:18,2023-06-03 02:12:18,26,0,2,OP04
PROD01162,PR006,BT0017,P001,2023-06-26 05:40:20,2023-06-26 09:27:08,20,1,5,OP02
PROD01163,PR002,BT0134,P005,2023-06-18 02:04:54,2023-06-18 07:36:42,73,3,5,OP05
PROD01164,PR002,BT0112,P001,2023-06-01 23:22:14,2023-06-02 06:00:38,35,0,2,OP05
PROD01165,PR003,BT0095,P003,2023-06-01 10:17:39,2023-06-01 16:27:51,74,3,5,OP10
PROD01166,PR005,BT0067,P001,2023-06-12 11:47:23,2023-06-12 18:26:23,17,0,3,OP10
PROD01167,PR001,BT0107,P001,2023-06-19 22:47:20,2023-06-20 04:06:32,21,0,2,OP06
PROD01168,PR006,BT0075,P004,2023-06-01 08:01:46,2023-06-01 13:19:46,42,1,3,OP01
PROD01169,PR003,BT0164,P002,2023-06-02 15:52:09,2023-06-02 20:22:09,36,1,4,OP01
PROD01170,PR004,BT0153,P001,2023-06-05 22:05:48,2023-06-06 02:41:12,18,1,6,OP08
PROD01171,PR004,BT0069,P005,2023-06-08 07:44:41,2023-06-08 11:24:17,36,2,7,OP10
