order_id,customer_id,product_id,quantity,unit_price_brl,total_price_brl,sale_date,channel,status,payment_method
ORD000877,C0339,PR004,1,30.5,30.5,2022-11-21,ecommerce,pendente,boleto
ORD000878,C0278,PR004,6,30.2,181.19,17/11/2022,ecommerce,devolvido,cartão_crédito
ORD000879,C0675,PR003,4,29.77,119.07,2022-11-17,ecommerce,pendente,cartão_crédito
ORD000880,C0236,PR003,5,28.61,143.05,11/11/2022,ecommerce,cancelado,boleto
ORD000881,C0522,PR001,1,32.24,32.24,12/11/2022,pdv_parceiro,concluído,pix
ORD000882,C0783,PR001,5,33.89,169.44,2022-11-05,B2B_direct,cancelado,pix
ORD000883,C0618,PR003,1,28.32,28.32,2022-11-12,pdv_parceiro,concluído,cartão_débito
ORD000884,C0571,PR003,3,28.9,86.7,2022-11-22,ecommerce,devolvido,cartão_crédito
ORD000884,C0571,PR003,3,28.9,86.7,2022-11-22,ecommerce,devolvido,cartão_crédito
ORD000885,C0660,PR004,6,31.39,188.37,2022-11-27,ecommerce,concluído,pix
ORD000886,C0067,PR001,5,32.9,164.5,2022-11-21,marketplace,concluído,pix
ORD000887,C0757,PR004,3,30.2,90.6,2022-11-03,B2B_direct,cancelado,cartão_crédito
ORD000888,C0153,PR002,4,24.65,98.6,23/11/2022,B2B_direct,concluído,pix
ORD000889,C0118,PR002,3,23.9,71.71,2022-11-08,marketplace,concluído,cartão_crédito
ORD000890,C0782,PR002,4,24.65,98.6,06/11/2022,ecommerce,concluído,cartão_crédito
ORD000891,C0365,PR002,4,24.9,99.6,2022-11-05,pdv_parceiro,concluído,pix
ORD000892,C0805,PR001,1,32.24,32.24,27/11/2022,pdv_parceiro,concluído,cartão_débito
ORD000893,C0672,PR001,4,31.58,126.34,2022-11-25,ecommerce,concluído,cartão_débito
ORD000894,C0316,PR003,6,29.48,176.87,06/11/2022,pdv_parceiro,concluído,cartão_crédito
ORD000895,C0209,PR002,6,25.9,155.38,2022-11-27,marketplace,concluído,cartão_crédito
ORD000896,C0271,PR003,5,30.34,151.72,2022-11-14,B2B_direct,cancelado,cartão_débito
ORD000897,C0638,PR001,2,31.58,63.17,2022-11-20,marketplace,concluído,boleto
ORD000898,C0289,PR003,5,30.06,150.28,2022-11-01,B2B_direct,concluído,pix
ORD000899,C0731,PR003,6,28.61,171.67,2022-11-25,B2B_direct,devolvido,pix
ORD000900,C0029,PR003,5,29.48,147.39,2022-11-07,marketplace,concluído,cartão_crédito
ORD000901,C0099,PR004,3,30.5,91.49,2022-11-24,ecommerce,concluído,pix
ORD000902,C0367,PR003,6,29.77,178.6,2022-11-12,marketplace,devolvido,pix
ORD000903,C0290,PR003,6,29.48,176.87,2022-11-18,B2B_direct,cancelado,pix
ORD000904,C0838,PR003,2,30.06,60.11,2022-11-06,pdv_parceiro,cancelado,cartão_débito
ORD000905,C0237,PR003,5,28.9,144.5,2022-11-11,pdv_parceiro,pendente,cartão_crédito
ORD000906,C0212,PR002,4,23.65,94.62,2022-11-27,ecommerce,concluído,pix
ORD000907,C0265,PR004,2,29,58.01,2022-11-21,pdv_parceiro,concluído,cartão_crédito
ORD000908,C0464,PR004,3,29,87.01,2022-11-12,ecommerce,devolvido,pix
ORD000909,C0164,PR002,3,25.9,77.69,2022-11-04,ecommerce,cancelado,pix
ORD000910,C0210,PR004,5,30.8,153.99,2022-11-21,ecommerce,concluído,cartão_débito
ORD000911,C0843,PR004,6,30.8,184.78,21/11/2022,pdv_parceiro,concluído,pix
ORD000912,C0379,PR003,5,29.77,148.84,24/11/2022,B2B_direct,devolvido,pix
ORD000913,C0611,PR004,1,29,29,26/11/2022,ecommerce,concluído,cartão_débito
ORD000914,C0119,PR001,3,33.89,101.66,2022-11-25,ecommerce,cancelado,cartão_crédito
ORD000915,C0279,PR002,4,25.65,102.59,2022-12-16,B2B_direct,pendente,cartão_débito
ORD000916,C0724,PR001,5,33.89,169.44,24/12/2022,marketplace,concluído,cartão_crédito
ORD000917,C0177,PR001,1,31.25,31.25,2022-12-05,B2B_direct,devolvido,boleto
ORD000918,C0120,PR004,1,28.7,28.7,2022-12-20,ecommerce,concluído,cartão_débito
ORD000919,C0224,PR001,2,33.89,67.77,2022-12-01,marketplace,devolvido,pix
ORD000920,C0456,PR001,2,31.58,63.17,2022-12-11,marketplace,concluído,cartão_débito
ORD000921,C0085,PR001,3,31.91,95.74,2022-12-04,B2B_direct,cancelado,cartão_crédito
ORD000922,C0508,PR001,5,32.24,161.21,19/12/2022,ecommerce,concluído,cartão_débito
ORD000922,C0508,PR001,5,32.24,161.21,19/12/2022,ecommerce,concluído,cartão_débito
ORD000923,C0318,PR002,4,25.4,101.59,2022-12-26,pdv_parceiro,devolvido,pix
ORD000924,C0233,PR001,3,32.57,97.71,07/12/2022,pdv_parceiro,concluído,cartão_crédito
ORD000925,C0453,PR001,6,33.23,199.37,2022-12-23,B2B_direct,concluído,cartão_débito
ORD000926,C0162,PR004,3,30.2,90.6,2022-12-05,marketplace,concluído,pix
ORD000927,C0040,PR004,5,30.8,153.99,2022-12-25,pdv_parceiro,concluído,pix
ORD000927,C0040,PR004,5,30.8,153.99,2022-12-25,pdv_parceiro,concluído,pix
ORD000928,C0827,PR003,6,30.06,180.34,12/12/2022,marketplace,concluído,pix
ORD000929,C0004,PR001,5,31.91,159.56,2022-12-09,ecommerce,concluído,cartão_crédito
ORD000930,C0503,PR004,3,30.5,91.49,2022-12-20,B2B_direct,devolvido,cartão_débito
ORD000931,C0191,PR002,4,24.15,96.61,2022-12-05,B2B_direct,concluído,cartão_crédito
ORD000932,C0024,PR003,5,30.06,150.28,02/12/2022,ecommerce,concluído,cartão_débito
ORD000933,C0230,PR003,5,28.61,143.05,2022-12-24,B2B_direct,pendente,cartão_crédito
ORD000934,C0625,PR001,1,33.56,33.56,2022-12-10,ecommerce,concluído,cartão_crédito
ORD000935,C0011,PR003,5,30.06,150.28,2022-12-22,ecommerce,devolvido,cartão_débito
ORD000936,C0597,PR002,3,25.65,76.94,2022-12-23,ecommerce,pendente,cartão_crédito
ORD000937,C0522,PR001,6,33.56,201.35,2022-12-05,B2B_direct,concluído,boleto
ORD000938,C0088,PR003,1,28.61,28.61,16/12/2022,marketplace,concluído,boleto
ORD000939,C0089,PR004,4,29.6,118.4,19/12/2022,B2B_direct,concluído,pix
ORD000940,C0693,PR001,4,33.89,135.55,2022-12-19,B2B_direct,concluído,cartão_crédito
ORD000941,C0780,PR004,4,30.5,121.99,12/12/2022,B2B_direct,concluído,cartão_débito
ORD000942,C0271,PR001,5,34.22,171.08,2022-12-17,marketplace,concluído,pix
ORD000943,C0018,PR003,6,30.06,180.34,2022-12-18,ecommerce,concluído,boleto
ORD000944,C0630,PR004,6,30.5,182.99,2022-12-26,ecommerce,pendente,cartão_débito
ORD000945,C0480,PR004,3,30.2,90.6,2022-12-04,ecommerce,concluído,pix
ORD000946,C0048,PR003,5,30.06,150.28,2022-12-08,marketplace,concluído,boleto
ORD000947,C0129,PR004,3,29.3,87.91,2022-12-28,ecommerce,pendente,cartão_débito
ORD000948,C0617,PR002,1,24.9,24.9,2022-12-17,marketplace,pendente,pix
ORD000949,C0121,PR003,4,29.48,117.91,2022-12-16,ecommerce,concluído,cartão_débito
ORD000950,C0224,PR002,3,24.4,73.21,2022-12-01,marketplace,concluído,cartão_crédito
ORD000951,C0531,PR001,4,34.22,136.86,03/12/2022,B2B_direct,concluído,cartão_débito
ORD000952,C0441,PR001,5,31.58,157.92,01/12/2022,marketplace,pendente,pix
ORD000953,C0811,PR002,4,24.65,98.6,13/12/2022,marketplace,cancelado,cartão_crédito
ORD000954,C0584,PR002,3,23.9,71.71,01/12/2022,marketplace,concluído,cartão_crédito
ORD000955,C0829,PR001,5,31.58,157.92,2022-12-24,ecommerce,concluído,cartão_crédito
ORD000956,C0256,PR001,4,31.91,127.65,2022-12-27,B2B_direct,concluído,pix
ORD000957,C0302,PR001,4,32.9,131.6,2022-12-01,ecommerce,pendente,cartão_débito
ORD000958,C0621,PR004,3,29,87.01,2022-12-04,B2B_direct,pendente,pix
ORD000959,C0537,PR002,5,25.9,129.48,2022-12-16,pdv_parceiro,pendente,cartão_débito
ORD000960,C0808,PR002,1,26.14,26.14,2022-12-21,ecommerce,concluído,boleto
ORD000961,C0760,PR004,1,30.8,30.8,09/12/2022,ecommerce,concluído,pix
ORD000962,C0511,PR003,4,29.48,117.91,2022-12-15,B2B_direct,concluído,pix
ORD000963,C0186,PR003,4,27.74,110.98,2022-12-08,B2B_direct,concluído,cartão_crédito
ORD000964,C0505,PR004,5,28.4,142.02,02/12/2022,marketplace,devolvido,cartão_débito
ORD000965,C0227,PR001,6,31.58,189.5,19/12/2022,B2B_direct,concluído,pix
ORD000966,C0669,PR003,3,29.19,87.57,2022-12-11,marketplace,concluído,cartão_crédito
ORD000967,C0566,PR003,3,28.03,84.1,2022-12-05,B2B_direct,pendente,pix
ORD000968,C0420,PR004,4,29,116.01,2022-12-20,pdv_parceiro,devolvido,boleto
ORD000969,C0072,PR004,1,29,29,2022-12-23,ecommerce,concluído,cartão_crédito
ORD000970,C0713,PR001,6,34.55,207.27,2022-12-26,ecommerce,concluído,boleto
ORD000971,C0110,PR004,3,30.2,90.6,2022-12-17,marketplace,devolvido,cartão_crédito
ORD000972,C0197,PR003,2,27.45,54.91,2022-12-28,marketplace,pendente,boleto
ORD000973,C0386,PR001,5,33.56,167.79,2022-12-04,marketplace,concluído,boleto
ORD000974,C0396,PR002,3,24.9,74.7,2022-12-22,ecommerce,concluído,pix
ORD000975,C0623,PR003,2,27.74,55.49,2022-12-28,ecommerce,concluído,cartão_crédito
ORD000976,C0182,PR003,2,27.74,55.49,2022-12-02,marketplace,devolvido,pix
ORD000977,C0315,PR002,6,25.15,150.89,2022-12-03,ecommerce,concluído,cartão_débito
ORD000978,C0799,PR003,6,27.45,164.73,2022-12-27,ecommerce,concluído,boleto
ORD000979,C0095,PR004,2,29.3,58.6,2022-12-17,ecommerce,concluído,boleto
ORD000980,C0410,PR002,3,24.15,72.46,02/12/2022,pdv_parceiro,concluído,cartão_crédito
ORD000981,C0782,PR004,2,30.5,61,2022-12-07,ecommerce,concluído,cartão_crédito
ORD000982,C0702,PR003,5,29.77,148.84,13/12/2022,ecommerce,pendente,pix
ORD000983,C0661,PR004,5,29.3,146.51,2022-12-01,ecommerce,cancelado,cartão_crédito
ORD000984,C0717,PR003,2,27.74,55.49,2022-12-02,ecommerce,pendente,cartão_crédito
ORD000985,C0256,PR002,3,25.15,75.45,10/12/2022,marketplace,concluído,boleto
ORD000986,C0002,PR004,6,30.2,181.19,26/12/2022,pdv_parceiro,cancelado,pix
ORD000987,C0250,PR003,1,28.03,28.03,2022-12-14,ecommerce,devolvido,cartão_crédito
ORD000988,C0263,PR002,4,25.65,102.59,2022-12-18,ecommerce,concluído,cartão_crédito
ORD000989,C0556,PR002,6,24.4,146.41,2022-12-25,B2B_direct,concluído,pix
ORD000990,C0015,PR003,5,29.48,147.39,2022-12-02,ecommerce,pendente,pix
ORD000991,C0217,PR004,1,30.5,30.5,2022-12-06,marketplace,cancelado,cartão_crédito
ORD000992,C0720,PR001,1,32.24,32.24,17/12/2022,marketplace,concluído,cartão_crédito
ORD000993,C0595,PR004,1,29.9,29.9,25/12/2022,ecommerce,concluído,boleto
ORD000994,C0632,PR004,1,30.5,30.5,2022-12-25,marketplace,concluído,cartão_crédito
ORD000995,C0078,PR002,6,24.9,149.4,2022-12-01,ecommerce,concluído,pix
ORD000996,C0377,PR002,5,25.9,129.48,09/12/2022,marketplace,pendente,cartão_crédito
ORD000997,C0171,PR003,1,28.9,28.9,2022-12-02,B2B_direct,concluído,cartão_crédito
ORD000998,C0295,PR001,3,33.23,99.69,2022-12-17,marketplace,concluído,cartão_débito
ORD000999,C0580,PR001,1,33.89,33.89,2022-12-17,B2B_direct,pendente,pix
ORD001000,C0411,PR004,4,30.5,121.99,2022-12-24,ecommerce,cancelado,pix
ORD001001,C0190,PR003,1,28.61,28.61,2022-12-08,marketplace,concluído,cartão_crédito
ORD001002,C0485,PR003,3,29.77,89.3,2022-12-15,B2B_direct,pendente,pix
ORD001003,C0655,PR004,6,31.39,188.37,2022-12-17,marketplace,devolvido,cartão_crédito
ORD001004,C0373,PR003,6,28.03,168.2,2022-12-25,ecommerce,pendente,pix
ORD001005,C0186,PR001,6,31.25,187.53,2022-12-04,B2B_direct,concluído,pix
ORD001006,C0283,PR004,5,31.1,155.48,2022-12-21,ecommerce,concluído,pix
ORD001007,C0178,PR003,2,28.61,57.22,2022-12-12,ecommerce,concluído,cartão_crédito
ORD001008,C0738,PR004,4,29.9,119.6,2022-12-20,B2B_direct,devolvido,cartão_débito
ORD001009,C0782,PR003,3,28.32,84.97,2022-12-08,ecommerce,cancelado,boleto
ORD001010,C0539,PR001,6,33.89,203.32,2022-12-14,ecommerce,pendente,pix
ORD001011,C0003,PR001,6,33.56,201.35,2022-12-05,ecommerce,devolvido,cartão_crédito
ORD001012,C0626,PR001,5,32.9,164.5,17/12/2022,marketplace,concluído,cartão_crédito
ORD001012,C0626,PR001,5,32.9,164.5,17/12/2022,marketplace,concluído,cartão_crédito
ORD001013,C0036,PR003,6,28.9,173.4,2022-12-18,ecommerce,devolvido,pix
ORD001014,C0659,PR002,6,24.65,147.91,14/12/2022,ecommerce,pendente,pix
ORD001015,C0151,PR004,1,30.5,30.5,27/12/2022,ecommerce,concluído,cartão_crédito
ORD001016,C0030,PR002,1,25.65,25.65,2022-12-12,B2B_direct,concluído,cartão_crédito
ORD001017,C0680,PR002,2,25.9,51.79,2022-12-03,marketplace,cancelado,cartão_crédito
ORD001018,C0761,PR003,4,28.61,114.44,2022-12-02,ecommerce,devolvido,pix
ORD001019,C0375,PR004,3,30.2,90.6,2022-12-13,ecommerce,devolvido,boleto
ORD001020,C0619,PR002,4,25.4,101.59,2022-12-24,ecommerce,devolvido,cartão_crédito
ORD001021,C0207,PR003,1,29.19,29.19,2022-12-15,B2B_direct,concluído,cartão_crédito
ORD001022,C0690,PR003,1,28.32,28.32,2022-12-24,pdv_parceiro,pendente,pix
ORD001023,C0580,PR001,2,33.89,67.77,2022-12-23,pdv_parceiro,pendente,cartão_débito
ORD001023,C0580,PR001,2,33.89,67.77,2022-12-23,pdv_parceiro,pendente,cartão_débito
ORD001024,C0850,PR001,5,33.56,167.79,2022-12-07,B2B_direct,concluído,cartão_crédito
ORD001025,C0334,PR001,5,31.91,159.56,2022-12-04,ecommerce,concluído,cartão_crédito
ORD001026,C0158,PR002,3,24.9,74.7,21/12/2022,B2B_direct,concluído,cartão_débito
ORD001027,C0226,PR001,5,34.22,171.08,2022-12-26,B2B_direct,concluído,cartão_crédito
ORD001028,C0697,PR002,5,24.9,124.5,2022-12-21,ecommerce,concluído,pix
ORD001029,C0170,PR002,4,25.4,101.59,2022-12-04,marketplace,concluído,cartão_débito
ORD001030,C0838,PR002,2,24.15,48.31,2022-12-05,marketplace,concluído,boleto
ORD001031,C0119,PR002,2,23.9,47.81,2022-12-26,pdv_parceiro,concluído,pix
ORD001032,C0698,PR003,5,29.77,148.84,2022-12-22,ecommerce,concluído,boleto
ORD001033,C0264,PR002,6,26.14,156.87,2022-12-13,B2B_direct,concluído,pix
ORD001034,C0234,PR003,6,28.03,168.2,2022-12-20,ecommerce,concluído,cartão_crédito
ORD001035,C0649,PR004,5,30.5,152.49,2022-12-27,ecommerce,pendente,cartão_crédito
ORD001036,C0417,PR001,1,33.89,33.89,18/12/2022,B2B_direct,concluído,pix
ORD001037,C0552,PR001,5,33.56,167.79,2022-12-08,ecommerce,cancelado,cartão_débito
ORD001038,C0260,PR003,4,27.45,109.82,25/12/2022,pdv_parceiro,concluído,cartão_débito
ORD001039,C0716,PR004,2,31.1,62.19,15/12/2022,ecommerce,concluído,cartão_crédito
ORD001040,C0566,PR004,5,29.9,149.5,21/12/2022,pdv_parceiro,concluído,cartão_crédito
ORD001041,C0689,PR003,3,27.74,83.23,2022-12-13,B2B_direct,concluído,pix
ORD001042,C0789,PR002,2,25.9,51.79,2022-12-13,marketplace,cancelado,cartão_crédito
ORD001043,C0746,PR003,5,29.19,145.94,2022-12-22,ecommerce,concluído,pix
ORD001044,C0304,PR004,3,31.39,94.19,2022-12-21,ecommerce,concluído,boleto
ORD001045,C0221,PR003,1,27.74,27.74,2022-12-11,marketplace,concluído,cartão_débito
ORD001046,C0263,PR004,1,29.6,29.6,2022-12-27,ecommerce,cancelado,boleto
ORD001047,C0447,PR004,1,29,29,11/12/2022,ecommerce,concluído,pix
ORD001048,C0738,PR003,4,27.45,109.82,2022-12-12,pdv_parceiro,concluído,boleto
ORD001049,C0305,PR002,1,25.4,25.4,2022-12-07,ecommerce,concluído,pix
ORD001050,C0823,PR003,4,28.03,112.13,2022-12-11,B2B_direct,concluído,cartão_crédito
ORD001051,C0659,PR004,5,29.3,146.51,2022-12-17,pdv_parceiro,pendente,pix
ORD001052,C0203,PR003,6,28.32,169.93,2022-12-15,marketplace,concluído,cartão_débito
ORD001053,C0159,PR003,3,27.45,82.36,2022-12-13,marketplace,concluído,boleto
ORD001054,C0104,PR004,6,29.9,179.4,16/12/2022,B2B_direct,devolvido,cartão_crédito
ORD001055,C0792,PR003,6,30.06,180.34,2022-12-19,ecommerce,concluído,pix
ORD001056,C0846,PR001,1,32.9,32.9,2022-12-07,ecommerce,devolvido,boleto
ORD001057,C0163,PR001,4,31.58,126.34,14/12/2022,ecommerce,concluído,boleto
ORD001058,C0291,PR003,2,28.32,56.64,2022-12-09,ecommerce,concluído,pix
ORD001059,C0352,PR004,3,28.7,86.11,2022-12-18,ecommerce,concluído,pix
ORD001060,C0183,PR003,4,28.03,112.13,16/12/2022,pdv_parceiro,pendente,cartão_crédito
ORD001061,C0542,PR002,5,24.9,124.5,2022-12-02,ecommerce,cancelado,boleto
ORD001062,C0447,PR003,5,28.03,140.16,2022-12-15,ecommerce,devolvido,cartão_crédito
ORD001063,C0313,PR002,4,25.4,101.59,06/12/2022,ecommerce,concluído,cartão_crédito
ORD001064,C0771,PR001,6,33.56,201.35,2022-12-12,ecommerce,concluído,pix
ORD001065,C0747,PR001,1,33.89,33.89,16/12/2022,B2B_direct,concluído,cartão_crédito
ORD001066,C0154,PR003,5,28.9,144.5,2022-12-28,B2B_direct,concluído,cartão_crédito
ORD001067,C0079,PR004,3,29.3,87.91,2022-12-06,ecommerce,concluído,cartão_crédito
ORD001068,C0589,PR002,1,24.4,24.4,2022-12-22,marketplace,concluído,pix
ORD001069,C0369,PR001,2,31.91,63.83,2022-12-19,marketplace,cancelado,pix
ORD001070,C0015,PR002,3,26.14,78.44,2022-12-28,ecommerce,concluído,pix
ORD001071,C0233,PR004,2,29,58.01,2022-12-09,ecommerce,pendente,cartão_débito
ORD001072,C0696,PR004,1,31.1,31.1,11/12/2022,B2B_direct,concluído,cartão_crédito
ORD001073,C0752,PR003,1,29.77,29.77,2022-12-17,marketplace,concluído,boleto
ORD001074,C0733,PR003,1,27.45,27.45,22/12/2022,ecommerce,concluído,cartão_crédito
ORD001075,C0025,PR002,6,24.4,146.41,2022-12-23,pdv_parceiro,devolvido,cartão_crédito
ORD001076,C0394,PR004,5,30.8,153.99,09/12/2022,B2B_direct,concluído,boleto
ORD001077,C0489,PR001,1,33.56,33.56,12/12/2022,ecommerce,concluído,pix
ORD001078,C0742,PR001,4,31.91,127.65,25/12/2022,marketplace,cancelado,cartão_crédito
ORD001079,C0662,PR003,6,27.74,166.46,02/12/2022,ecommerce,concluído,cartão_crédito
ORD001080,C0313,PR003,6,30.06,180.34,2022-12-14,B2B_direct,concluído,pix
ORD001081,C0113,PR004,4,29.9,119.6,2022-12-18,ecommerce,concluído,pix
ORD001082,C0063,PR001,4,31.91,127.65,2022-12-04,B2B_direct,concluído,pix
ORD001083,C0773,PR003,4,28.32,113.29,2022-12-03,B2B_direct,cancelado,cartão_crédito
ORD001084,C0656,PR002,2,25.15,50.3,2022-12-23,ecommerce,concluído,boleto
ORD001085,C0678,PR001,3,33.23,99.69,10/12/2022,B2B_direct,concluído,pix
ORD001086,C0175,PR004,6,28.7,172.22,2022-12-16,B2B_direct,concluído,cartão_crédito
ORD001087,C0228,PR004,1,29,29,11/12/2022,ecommerce,concluído,boleto
ORD001087,C0228,PR004,1,29,29,11/12/2022,ecommerce,concluído,boleto
ORD001088,C0570,PR003,4,30.34,121.38,2022-12-11,marketplace,concluído,pix
ORD001089,C0481,PR002,1,24.9,24.9,2022-12-14,marketplace,concluído,cartão_débito
ORD001090,C0745,PR003,1,28.9,28.9,2022-12-04,marketplace,concluído,cartão_crédito
ORD001091,C0389,PR003,1,30.06,30.06,2022-12-03,marketplace,concluído,cartão_débito
ORD001092,C0278,PR002,4,24.4,97.61,2023-01-24,B2B_direct,cancelado,pix
ORD001093,C0087,PR001,4,32.24,128.97,2023-01-23,marketplace,concluído,cartão_crédito
ORD001094,C0412,PR001,4,32.24,128.97,2023-01-16,B2B_direct,cancelado,cartão_crédito
ORD001095,C0132,PR004,3,29,87.01,02/01/2023,ecommerce,concluído,cartão_crédito
ORD001096,C0776,PR002,3,24.9,74.7,2023-01-25,marketplace,concluído,cartão_crédito
ORD001097,C0246,PR004,2,30.5,61,2023-01-27,ecommerce,devolvido,cartão_débito
ORD001098,C0757,PR004,4,28.7,114.82,2023-01-02,ecommerce,concluído,pix
ORD001099,C0418,PR004,4,30.8,123.19,2023-01-07,B2B_direct,concluído,pix
ORD001100,C0615,PR004,5,30.2,151,2023-01-27,ecommerce,devolvido,cartão_crédito
ORD001101,C0320,PR003,6,29.48,176.87,2023-01-26,ecommerce,concluído,cartão_crédito
ORD001102,C0402,PR002,1,24.15,24.15,2023-01-06,B2B_direct,concluído,boleto
ORD001103,C0366,PR002,5,25.65,128.23,2023-01-27,B2B_direct,pendente,cartão_crédito
ORD001104,C0261,PR004,5,29.6,148,2023-01-18,marketplace,concluído,boleto
ORD001105,C0413,PR001,4,34.55,138.18,09/01/2023,marketplace,concluído,cartão_crédito
ORD001106,C0612,PR003,2,28.9,57.8,2023-01-16,ecommerce,devolvido,boleto
ORD001107,C0177,PR001,2,34.55,69.09,2023-01-24,ecommerce,concluído,cartão_crédito
ORD001108,C0023,PR002,6,23.9,143.42,2023-01-08,B2B_direct,devolvido,cartão_débito
ORD001109,C0621,PR002,4,25.4,101.59,2023-01-24,ecommerce,cancelado,pix
ORD001110,C0748,PR001,3,31.91,95.74,2023-01-16,B2B_direct,concluído,boleto
ORD001111,C0609,PR001,5,31.58,157.92,2023-01-23,ecommerce,concluído,cartão_débito
ORD001112,C0611,PR005,5,44,220.01,2023-01-27,ecommerce,cancelado,cartão_débito
ORD001113,C0379,PR003,1,29.77,29.77,19/01/2023,B2B_direct,concluído,cartão_débito
ORD001114,C0337,PR002,5,24.15,120.76,2023-01-22,ecommerce,concluído,pix
ORD001115,C0654,PR003,1,29.77,29.77,2023-01-02,ecommerce,devolvido,cartão_crédito
ORD001116,C0340,PR003,2,28.03,56.07,07/01/2023,ecommerce,concluído,cartão_débito
ORD001117,C0828,PR004,4,29.9,119.6,2023-01-27,B2B_direct,concluído,cartão_débito
ORD001118,C0338,PR003,6,28.32,169.93,07/01/2023,B2B_direct,devolvido,cartão_débito
ORD001119,C0786,PR001,6,33.56,201.35,2023-01-13,B2B_direct,concluído,cartão_débito
ORD001120,C0037,PR001,6,33.56,201.35,2023-01-01,marketplace,concluído,pix
ORD001121,C0021,PR001,6,31.58,189.5,14/01/2023,B2B_direct,concluído,cartão_crédito
ORD001122,C0217,PR004,5,30.5,152.49,2023-01-26,pdv_parceiro,devolvido,pix
ORD001123,C0734,PR003,4,27.45,109.82,2023-01-27,ecommerce,pendente,cartão_crédito
ORD001124,C0356,PR002,4,23.9,95.62,2023-01-15,ecommerce,concluído,cartão_crédito
ORD001124,C0356,PR002,4,23.9,95.62,2023-01-15,ecommerce,concluído,cartão_crédito
ORD001125,C0498,PR003,5,28.9,144.5,2023-01-08,pdv_parceiro,concluído,pix
ORD001126,C0176,PR004,6,28.7,172.22,2023-01-03,B2B_direct,concluído,cartão_débito
ORD001127,C0294,PR004,3,29.6,88.8,2023-01-25,ecommerce,concluído,cartão_crédito
ORD001128,C0844,PR001,5,32.57,162.85,2023-01-11,B2B_direct,devolvido,pix
ORD001129,C0344,PR004,3,29.9,89.7,2023-01-10,marketplace,concluído,boleto
ORD001130,C0027,PR004,2,29,58.01,2023-01-01,ecommerce,concluído,cartão_crédito
ORD001131,C0605,PR005,4,43.55,174.21,2023-01-20,marketplace,concluído,cartão_débito
ORD001132,C0755,PR001,2,33.89,67.77,2023-01-13,ecommerce,concluído,pix
ORD001133,C0025,PR001,6,32.24,193.45,12/01/2023,marketplace,cancelado,cartão_crédito
ORD001134,C0678,PR002,6,24.9,149.4,2023-01-12,ecommerce,concluído,pix
ORD001135,C0815,PR002,5,24.9,124.5,2023-01-07,B2B_direct,cancelado,cartão_crédito
ORD001136,C0779,PR002,3,25.65,76.94,2023-01-10,ecommerce,concluído,pix
ORD001136,C0779,PR002,3,25.65,76.94,2023-01-10,ecommerce,concluído,pix
ORD001137,C0349,PR002,3,25.9,77.69,2023-01-21,pdv_parceiro,devolvido,cartão_crédito
ORD001138,C0570,PR001,4,33.23,132.92,08/01/2023,ecommerce,concluído,cartão_débito
ORD001139,C0320,PR003,4,29.48,117.91,2023-01-16,marketplace,cancelado,pix
ORD001140,C0557,PR004,1,30.2,30.2,2023-01-05,marketplace,concluído,pix
